100000
8421.027177	35244.532131
2458.088469	10328.755346
9956.356288	41709.499913
649.779721	2860.555250
3571.342727	14898.323029
2481.582163	10508.816700
7066.436679	29809.272216
7585.035438	31793.872010
7537.877628	31542.696785
438.154768	1920.179253
3939.790256	16360.364841
2335.786735	9665.446062
5172.190734	21713.419146
506.793291	2109.466275
8166.667903	34018.135695
5683.345992	23657.973071
3958.404222	16385.661177
7099.860509	29714.119178
7097.783892	29645.741924
5261.094671	22022.173086
8991.199506	37560.945366
4612.948012	19118.670593
5557.429660	23116.221704
9170.402315	38342.183340
8699.378839	36420.157057
8960.602377	37455.247945
9199.238147	38626.339595
7751.447109	32459.539485
5835.802917	24445.456190
7292.695699	30311.547774
8343.630579	34861.217660
9613.993417	40184.731699
9230.373037	38612.893533
857.869607	3619.361121
399.116020	1643.781616
7565.267040	31528.980630
4724.807884	19706.171290
3652.648466	15249.333416
3839.789374	15954.671232
4080.535223	17061.059845
7848.187508	32834.759009
5994.479939	25077.066699
6617.478059	27573.379624
7885.293635	32980.223222
252.261930	1144.038470
5849.612582	24446.853600
3765.520757	15797.442556
8479.463254	35268.366640
7324.676170	30481.007671
8591.556246	36051.181106
7783.244360	32294.855867
6437.188571	26930.046043
1708.751116	7008.101342
7457.310022	31165.758784
27.053240	155.304247
3347.372793	13893.876257
1124.240090	4627.516700
4352.329182	18221.533891
4314.244437	18139.470614
9405.362522	39283.802738
7815.445305	32654.748558
1361.569834	5664.859775
2341.197159	9896.595780
2643.008163	11129.061476
3491.057786	14691.734379
2775.804585	11694.624721
3929.668148	16312.124979
7609.448882	31869.621181
7863.250429	32861.029125
6783.708811	28262.367466
3331.605012	13952.484988
2457.946105	10280.285204
1323.463016	5439.626339
2729.145669	11257.599325
1074.595863	4508.471592
5343.660741	22323.712121
7805.333888	32546.955049
6430.473234	26946.687388
1423.486256	5886.906813
3342.196068	13952.551238
3272.342461	13771.662008
5422.886984	22761.129076
948.652265	4086.006267
3840.531204	16041.891624
260.364176	1162.595953
7823.535075	32924.698410
7754.989240	32319.686482
3231.998691	13436.926278
1089.126910	4598.889959
6898.172121	28807.686840
7639.597587	31895.066841
7709.757327	32149.004950
4648.680314	19387.113682
1817.826121	7459.076830
9567.817837	39923.714490
3339.769536	14080.851060
8095.962422	33925.652134
5709.812691	23974.553224
7643.300428	31912.598231
