39644
0.521617	219.000000
0.341246	255.000000
0.702222	211.000000
0.429850	531.000000
0.513502	1072.000000
0.437409	370.000000
0.514480	960.000000
0.543474	989.000000
0.538889	97.000000
0.313889	231.000000
0.482060	1248.000000
0.477165	187.000000
0.534950	274.000000
0.509744	285.000000
0.295175	259.000000
0.473285	682.000000
0.579630	1118.000000
0.374314	397.000000
0.423611	103.000000
0.539252	1207.000000
0.506535	1248.000000
0.284211	391.000000
0.533658	1154.000000
0.396402	125.000000
0.331640	244.000000
0.313095	266.000000
0.560696	331.000000
0.480778	1225.000000
0.517984	243.000000
0.375049	723.000000
0.491428	708.000000
0.531972	633.000000
0.571907	290.000000
0.467187	597.000000
0.651940	204.000000
0.553520	315.000000
0.511653	1244.000000
0.400000	257.000000
0.420034	799.000000
0.395588	194.000000
0.524163	1036.000000
0.588636	174.000000
0.507185	1237.000000
0.536793	1081.000000
0.510508	1022.000000
0.442857	142.000000
0.506584	1190.000000
0.572383	161.000000
0.499398	1108.000000
0.495945	1089.000000
0.423077	214.000000
0.520904	944.000000
0.505898	1030.000000
0.467353	454.000000
0.506520	1115.000000
0.425089	555.000000
0.542580	474.000000
0.381987	130.000000
0.462138	444.000000
0.490943	280.000000
0.535241	1024.000000
0.455703	238.000000
0.513514	1070.000000
0.402304	463.000000
0.509792	1005.000000
0.518466	403.000000
0.462731	251.000000
0.374735	317.000000
0.574359	177.000000
0.593007	109.000000
0.564637	399.000000
0.514475	460.000000
0.419907	443.000000
0.521930	218.000000
0.521697	988.000000
0.398739	374.000000
0.435975	356.000000
0.408022	1226.000000
0.497292	1121.000000
0.449868	288.000000
0.343411	414.000000
0.406818	134.000000
0.434218	281.000000
0.394949	499.000000
0.405909	268.000000
0.503184	925.000000
0.628889	261.000000
0.395087	306.000000
0.470416	909.000000
0.525369	999.000000
0.509572	1011.000000
0.446548	413.000000
0.367500	180.000000
0.601257	759.000000
0.462272	1226.000000
0.518182	241.000000
0.637719	168.000000
0.522507	1121.000000
0.460384	1174.000000
0.484896	376.000000
0.489583	142.000000
0.524538	825.000000
0.528353	883.000000
0.494429	1125.000000
0.518462	498.000000
0.387096	540.000000
0.493133	855.000000
0.371895	223.000000
0.439394	349.000000
0.511072	1007.000000
0.426085	464.000000
0.183226	233.000000
0.741667	167.000000
0.460532	825.000000
0.525324	1099.000000
0.491230	263.000000
0.438278	468.000000
0.517505	346.000000
0.468743	455.000000
0.400000	81.000000
0.539984	308.000000
0.510268	235.000000
0.445928	141.000000
0.614921	389.000000
0.381944	261.000000
0.338222	100.000000
0.607029	270.000000
0.252679	105.000000
0.343810	258.000000
0.391667	254.000000
0.400000	318.000000
0.535146	965.000000
0.530465	1030.000000
0.467347	231.000000
0.540874	935.000000
0.443177	701.000000
0.502765	328.000000
0.403695	281.000000
0.465329	537.000000
0.317227	259.000000
0.251447	1455.000000
0.453646	1596.000000
0.400000	164.000000
0.442024	424.000000
0.559610	345.000000
0.495238	138.000000
0.378437	459.000000
0.522452	794.000000
0.374287	291.000000
0.430985	614.000000
0.391667	144.000000
0.432587	249.000000
0.680769	142.000000
0.457231	221.000000
0.498571	82.000000
0.440726	289.000000
0.621605	173.000000
0.521200	957.000000
0.385323	372.000000
0.424340	640.000000
0.354902	330.000000
0.507001	453.000000
0.517849	1265.000000
0.524682	981.000000
0.496913	381.000000
0.479495	292.000000
0.413095	165.000000
0.525173	1020.000000
0.415774	230.000000
0.360417	123.000000
0.394394	258.000000
0.492321	983.000000
0.546429	180.000000
0.593048	272.000000
0.483902	277.000000
0.447604	365.000000
0.578571	114.000000
0.512744	1058.000000
0.388046	211.000000
0.434569	373.000000
0.367424	144.000000
0.508811	760.000000
0.373263	204.000000
0.481074	481.000000
0.644372	246.000000
0.525852	182.000000
0.445971	498.000000
0.364455	175.000000
0.596023	252.000000
0.438074	334.000000
0.551358	283.000000
0.489352	284.000000
0.535378	1077.000000
0.498342	1160.000000
0.429009	289.000000
0.457667	848.000000
0.423438	211.000000
0.467841	951.000000
0.418036	286.000000
0.462200	577.000000
0.396030	505.000000
0.497400	255.000000
0.353144	252.000000
0.547000	757.000000
0.366667	152.000000
0.486007	357.000000
0.610377	326.000000
0.522833	1314.000000
0.478347	397.000000
0.487275	767.000000
0.392424	317.000000
0.500980	245.000000
0.440186	891.000000
0.409412	1121.000000
0.484980	993.000000
0.498077	309.000000
0.292016	174.000000
0.556250	159.000000
0.418632	449.000000
0.416667	243.000000
0.486039	222.000000
0.198636	160.000000
0.404147	1015.000000
0.547159	344.000000
0.540600	1028.000000
0.430470	347.000000
0.529275	848.000000
0.422963	255.000000
0.449413	424.000000
0.407216	1289.000000
0.446779	286.000000
0.407837	347.000000
0.612162	280.000000
0.483750	396.000000
0.358696	665.000000
0.572222	428.000000
0.427771	727.000000
0.495273	270.000000
0.485769	322.000000
0.598638	518.000000
0.466231	487.000000
0.470688	264.000000
0.286364	149.000000
0.466667	62.000000
0.380278	75.000000
0.478333	143.000000
0.504118	1154.000000
0.516890	1303.000000
0.470427	494.000000
0.588462	213.000000
0.420868	180.000000
0.750000	106.000000
0.339175	606.000000
0.560412	339.000000
0.400964	279.000000
0.422888	340.000000
0.456088	962.000000
0.210909	135.000000
0.525000	185.000000
0.328571	344.000000
0.334234	698.000000
0.571429	310.000000
0.540080	461.000000
0.384429	318.000000
0.524118	294.000000
0.463465	930.000000
0.498401	682.000000
0.399015	349.000000
0.509676	1302.000000
0.411706	220.000000
0.621717	140.000000
0.441503	341.000000
0.542917	537.000000
0.504064	358.000000
0.373718	221.000000
0.441667	195.000000
0.585980	604.000000
0.467240	707.000000
0.364209	331.000000
0.421692	529.000000
0.492622	358.000000
0.488383	877.000000
0.449922	270.000000
0.511706	233.000000
0.433333	264.000000
0.494343	148.000000
0.458333	315.000000
0.399042	696.000000
0.583673	98.000000
0.451534	719.000000
0.538370	1364.000000
0.495237	1408.000000
0.612508	324.000000
0.360417	257.000000
0.522182	328.000000
0.562500	204.000000
0.504747	230.000000
0.541923	996.000000
0.453967	578.000000
0.512925	1175.000000
0.413056	291.000000
0.561863	416.000000
0.378713	208.000000
0.467080	151.000000
0.490814	337.000000
0.547354	178.000000
0.435195	787.000000
0.384566	325.000000
0.641526	476.000000
0.381781	470.000000
0.551760	252.000000
0.455808	203.000000
0.384329	351.000000
0.449657	566.000000
0.509943	297.000000
0.677500	104.000000
0.441249	1438.000000
0.452182	293.000000
0.593160	655.000000
0.451688	995.000000
0.441185	138.000000
0.504107	1081.000000
0.471307	321.000000
0.495285	910.000000
0.410479	747.000000
0.506039	1159.000000
0.426389	147.000000
0.488889	138.000000
0.462922	738.000000
0.514333	935.000000
0.532764	1036.000000
0.442190	996.000000
0.534722	331.000000
0.493963	497.000000
0.495923	678.000000
0.451414	211.000000
0.507921	1821.000000
0.437622	190.000000
0.437826	174.000000
0.343509	1245.000000
0.402381	83.000000
0.441613	400.000000
0.581766	279.000000
0.642424	180.000000
0.553641	771.000000
0.442424	327.000000
0.516923	536.000000
0.500912	713.000000
0.460369	456.000000
0.456380	416.000000
0.570252	1267.000000
0.454359	165.000000
0.403780	227.000000
0.506829	120.000000
0.649433	268.000000
0.432912	695.000000
0.528488	501.000000
0.378070	282.000000
0.506692	375.000000
0.362361	324.000000
0.471556	792.000000
0.371759	230.000000
0.394244	732.000000
0.427910	350.000000
0.542045	315.000000
0.355829	317.000000
0.375721	419.000000
0.384453	275.000000
0.384343	197.000000
0.479323	1046.000000
0.499753	732.000000
0.491146	207.000000
0.388441	434.000000
0.485327	276.000000
0.397898	497.000000
0.275000	91.000000
0.414015	176.000000
0.516190	415.000000
